000295-color.png 352,367,348,196,280,178,281,306,263,306,294,281,210,322,216,298,255,207
000301-color.png 335,371,331,200,264,182,264,310,247,310,278,285,193,327,200,302,239,212
000307-color.png 318,379,313,210,247,192,248,319,230,320,261,294,178,336,184,312,222,222
000313-color.png 322,376,318,208,252,190,253,316,235,317,266,292,184,333,190,308,227,220
000319-color.png 334,373,331,206,266,189,266,314,248,314,279,289,197,330,204,306,241,218
000325-color.png 336,358,335,192,270,175,269,299,251,299,282,275,201,314,207,290,245,203
000331-color.png 330,355,330,189,266,171,265,295,247,295,277,271,197,310,204,286,241,199
000337-color.png 325,358,326,193,263,174,261,298,243,298,273,274,194,312,201,289,238,203
000343-color.png 322,358,323,194,261,175,259,298,240,299,271,275,193,313,199,289,236,204
000349-color.png 320,324,322,160,260,142,259,264,240,265,270,241,194,279,200,255,235,170
000355-color.png 331,307,334,144,274,125,271,247,251,247,282,224,206,260,213,237,248,153
000361-color.png 332,317,337,155,278,136,274,257,254,257,284,234,210,269,217,247,252,163
000367-color.png 322,327,328,166,270,146,266,267,246,267,276,245,204,279,210,256,245,174
000373-color.png 319,341,327,180,270,159,265,279,245,280,274,258,204,291,210,268,244,187
000379-color.png 323,330,330,170,274,150,269,269,249,270,278,248,209,281,215,259,248,177
000385-color.png 320,339,328,179,273,158,268,278,247,278,277,256,209,289,215,267,247,186
000391-color.png 329,360,338,200,284,179,278,298,257,299,286,277,220,308,226,286,258,206
000397-color.png 345,381,357,222,304,199,296,317,274,318,304,297,238,326,244,304,278,226
000403-color.png 345,383,361,225,310,201,299,318,277,319,307,298,242,326,249,304,283,227
000409-color.png 325,371,342,214,292,191,281,307,259,307,289,287,225,314,232,293,265,216
000415-color.png 309,380,327,223,278,199,267,316,244,316,274,296,211,323,218,302,251,225
000421-color.png 297,391,315,235,267,211,256,327,233,327,262,307,201,334,208,313,241,237
000427-color.png 292,401,312,245,266,221,253,336,230,336,259,317,199,342,206,321,239,246
000433-color.png 297,404,318,249,273,225,259,339,236,339,265,320,206,344,213,324,246,249
000439-color.png 301,408,323,254,278,230,264,343,241,343,270,324,211,349,218,328,251,254
000445-color.png 310,416,335,263,291,238,275,351,252,350,281,332,222,355,230,335,263,262
000451-color.png 315,430,341,278,297,253,281,364,258,364,287,346,229,368,237,348,270,276
000457-color.png 326,442,352,292,309,267,293,377,270,376,299,359,241,381,249,361,283,290
000463-color.png 335,445,361,296,319,271,301,380,279,379,308,362,250,383,258,363,292,294
000469-color.png 353,448,379,300,337,275,320,384,298,383,326,366,270,387,277,367,310,298
000475-color.png 359,466,385,319,343,293,327,401,304,401,333,384,276,404,283,384,317,316
000481-color.png 362,461,388,314,347,288,330,397,308,396,336,379,280,399,288,380,320,311
000487-color.png 391,443,417,296,376,270,360,378,337,377,365,361,311,380,318,361,350,293
000493-color.png 387,440,415,293,374,266,356,374,334,374,362,357,307,375,315,356,348,289
000499-color.png 385,428,416,280,375,252,356,361,333,360,361,344,306,361,314,342,348,275
000505-color.png 380,427,411,278,370,249,350,359,327,358,356,342,300,359,307,340,342,272
000511-color.png 377,447,410,295,368,266,347,377,324,376,353,360,296,377,304,357,340,289
000517-color.png 382,448,414,294,372,264,351,377,327,376,357,360,300,376,308,356,344,287
000523-color.png 393,459,427,303,384,271,363,386,338,385,369,369,311,384,319,365,355,295
000529-color.png 401,443,439,286,396,254,372,369,347,368,378,352,319,366,328,346,366,277
000535-color.png 387,420,425,261,382,229,358,345,333,344,364,328,305,343,313,323,352,252
000541-color.png 363,401,402,242,359,209,334,327,309,325,340,309,281,324,290,304,329,233
000547-color.png 340,412,378,249,334,217,310,336,284,335,316,318,256,334,265,314,303,241
000553-color.png 311,452,348,286,304,254,280,375,254,374,286,357,226,374,235,353,273,278
000559-color.png 276,467,312,297,267,264,244,388,217,388,250,370,189,387,197,365,235,289
000565-color.png 287,473,323,299,277,265,253,392,226,392,260,373,197,390,205,368,245,291
000571-color.png 291,498,327,319,278,284,255,414,228,415,262,395,197,413,205,390,246,311
000577-color.png 285,534,316,348,265,313,245,447,217,449,252,428,184,447,193,423,232,341
000583-color.png 311,558,343,366,289,329,268,467,240,469,276,448,205,466,214,442,256,358
000589-color.png 357,532,387,338,330,302,311,442,283,444,319,422,247,442,256,417,297,332
000595-color.png 365,487,395,292,337,256,318,397,290,399,326,377,252,397,261,372,304,286
000601-color.png 357,476,387,279,329,243,309,385,281,387,318,365,242,385,251,360,294,273
000607-color.png 353,457,382,258,322,222,303,366,275,368,312,345,235,367,244,342,288,253
000613-color.png 358,456,387,255,325,218,307,364,278,367,316,343,238,365,247,340,290,250
000619-color.png 361,448,388,245,325,209,308,356,279,358,317,335,238,358,247,332,291,241
000625-color.png 367,428,393,223,329,187,313,336,284,339,322,314,242,339,251,313,295,220
000631-color.png 361,418,390,212,326,176,308,325,279,328,318,304,237,327,246,301,291,208
000637-color.png 375,438,406,229,342,191,322,342,293,345,332,321,251,343,260,317,306,224
000643-color.png 378,418,417,207,353,167,328,319,298,321,339,298,257,318,267,292,315,199
000649-color.png 347,375,385,161,322,120,297,276,266,277,307,254,226,275,236,249,284,154
000655-color.png 308,383,349,167,287,126,262,283,229,284,270,260,191,281,201,255,248,159
000661-color.png 291,380,334,164,274,122,248,279,214,280,255,257,178,277,189,250,235,155
000667-color.png 306,370,355,155,298,112,267,268,233,268,275,246,200,265,210,239,258,144
000673-color.png 286,361,337,146,282,103,250,259,215,259,257,237,184,255,195,229,241,135
000679-color.png 273,344,322,130,267, 87,239,244,203,243,244,221,174,241,184,215,228,120
000685-color.png 238,345,286,131,233, 89,205,245,169,245,209,222,142,242,151,216,194,121
000691-color.png 246,342,293,129,242, 87,215,242,179,242,218,220,154,240,163,214,203,120
000697-color.png 227,359,280,148,232,106,201,259,164,258,204,237,141,255,150,229,192,137
000703-color.png 199,365,256,155,210,111,176,264,138,262,178,242,117,259,127,233,170,141
000709-color.png 181,367,241,157,197,113,161,266,123,264,163,244,102,259,113,234,156,143
000715-color.png 172,372,235,162,192,116,154,269,116,267,156,247, 97,262,108,237,151,146
000721-color.png 152,384,220,174,179,128,138,280, 99,277,140,258, 82,272, 93,246,138,156
000727-color.png 152,392,224,182,184,135,141,287,102,283,143,266, 86,277, 98,252,142,163
000733-color.png 166,391,241,182,203,133,158,286,118,281,159,264,103,275,115,250,161,161
000739-color.png 160,388,237,178,201,129,154,282,114,277,155,260,101,270,113,245,158,157
000745-color.png 127,384,206,173,172,124,124,277, 83,272,124,255, 72,265, 84,240,129,151
000751-color.png 102,393,182,183,149,133,101,286, 59,281,100,264, 50,273, 62,248,106,160
000757-color.png  90,403,173,194,142,143, 92,295, 50,290, 91,274, 43,282, 54,257, 99,169
000763-color.png  85,401,169,192,140,142, 90,294, 48,288, 88,272, 42,280, 54,256, 97,168
000769-color.png  77,384,161,177,134,127, 83,278, 41,272, 81,256, 37,265, 48,240, 91,153
000775-color.png  59,385,145,179,119,129, 68,279, 26,273, 65,258, 23,266, 34,242, 76,155
000781-color.png  45,383,132,178,107,129, 56,278, 13,272, 52,256, 11,266, 23,241, 65,155
000787-color.png  48,379,135,174,111,126, 60,275, 17,268, 56,253, 17,263, 28,239, 69,152
000793-color.png  64,369,152,166,130,118, 78,266, 36,259, 74,244, 37,254, 48,230, 88,143
000799-color.png  59,342,153,142,134, 94, 77,241, 35,232, 73,218, 36,227, 48,203, 91,118
000805-color.png  84,354,180,156,162,107,104,253, 62,243,100,230, 65,238, 77,215,119,131
000811-color.png 115,390,211,192,194,144,136,288, 95,279,132,266, 98,274,110,251,152,167
000817-color.png 148,414,246,218,229,169,171,313,129,303,166,291,133,298,145,275,187,192
000823-color.png 175,425,271,228,255,180,197,324,156,314,193,302,160,309,172,286,213,203
000829-color.png 190,421,283,222,266,174,211,319,170,310,206,297,174,305,185,282,225,198
000835-color.png 185,410,277,211,261,164,207,309,165,300,201,287,170,296,181,272,220,188
000841-color.png 180,403,271,204,256,157,202,302,161,294,196,280,167,289,178,266,215,182
000847-color.png 169,392,259,194,245,148,192,292,150,284,185,270,157,280,168,257,204,172
000853-color.png 156,392,245,193,231,148,179,293,137,284,172,270,145,281,156,257,191,172
000859-color.png 148,389,238,191,226,146,173,290,131,281,166,267,140,279,151,255,186,170
000865-color.png 147,379,236,182,225,137,172,281,130,272,165,258,140,270,150,246,185,161
000871-color.png 131,360,221,164,210,119,158,264,115,254,149,240,126,252,136,229,170,144
000877-color.png 112,354,203,158,194,113,141,258, 99,248,132,234,111,247,121,223,154,138
000883-color.png 104,357,196,161,188,117,135,261, 92,251,125,237,106,249,116,226,148,141
000889-color.png 109,356,201,160,195,116,141,260, 98,250,131,236,113,249,123,226,155,140
000895-color.png 109,343,203,148,197,104,143,248,100,237,133,224,115,237,125,213,158,128
000901-color.png 105,342,202,148,198,103,141,247, 98,236,131,223,114,235,125,212,158,127
000907-color.png  83,347,182,152,179,107,121,250, 78,239,111,226, 95,238,105,215,139,130
000913-color.png  89,339,189,145,187,100,128,243, 85,232,118,219,102,231,113,208,146,123
000919-color.png  87,327,189,134,187, 89,127,232, 84,220,117,208,102,219,113,196,147,112
000925-color.png  92,323,196,131,195, 86,134,228, 91,216,124,204,109,215,120,192,155,108
000931-color.png  78,328,186,138,187, 91,122,233, 79,219,113,209, 98,218,109,196,145,113
000937-color.png  73,331,183,143,185, 96,119,236, 76,222,109,212, 95,221,107,198,144,117
000943-color.png  59,333,172,147,176, 99,108,238, 65,223, 98,214, 85,221, 97,200,135,119
000949-color.png  43,344,157,159,162,111, 93,249, 51,234, 83,225, 72,232, 84,210,121,130
000955-color.png  24,356,139,171,146,123, 76,260, 33,246, 66,237, 56,243, 68,221,104,142
000961-color.png  27,365,143,181,151,132, 82,269, 38,255, 70,246, 63,252, 75,230,110,151
000967-color.png  40,370,155,187,164,138, 95,275, 52,260, 83,252, 77,258, 89,236,123,157
000973-color.png  67,374,180,191,190,143,122,280, 79,265,110,256,105,263,116,242,150,162
000979-color.png  74,370,187,186,197,139,130,276, 87,261,118,252,113,260,124,238,157,158
000985-color.png  76,363,189,179,200,132,132,270, 90,255,120,246,116,253,128,232,160,151
000991-color.png  77,352,191,169,203,122,135,259, 92,244,122,235,120,243,131,221,163,141
000997-color.png  70,348,184,165,198,118,129,255, 86,239,116,231,115,238,126,217,158,137
001003-color.png  65,338,179,155,193,108,124,245, 82,230,111,221,111,229,122,208,153,127
001009-color.png  65,334,178,151,192,105,125,242, 82,227,111,218,111,226,122,205,153,124
001015-color.png  73,338,187,155,201,109,134,246, 91,231,120,222,121,231,131,209,162,128
001021-color.png  72,341,187,160,203,113,133,250, 91,234,120,225,121,234,132,212,163,132
001027-color.png  77,354,196,173,211,127,140,263, 98,247,127,238,128,247,139,225,172,145
001033-color.png  84,349,204,168,220,121,148,258,105,241,135,233,135,242,147,220,180,140
001039-color.png  97,346,217,163,233,117,161,255,118,238,148,230,148,239,160,217,193,136
001045-color.png 119,334,239,150,254,103,182,242,139,225,169,217,169,226,180,204,214,122
001051-color.png 104,335,225,151,240,105,167,243,124,226,154,218,154,227,166,205,200,124
001057-color.png 102,325,223,140,238, 94,165,233,123,216,153,208,152,218,164,196,197,113
001063-color.png 102,312,223,127,239, 81,166,220,123,203,153,195,153,205,164,183,198,100
001069-color.png  84,307,206,123,222, 77,149,216,106,199,136,190,137,200,149,178,182, 96
001075-color.png  75,304,197,120,214, 74,140,213, 97,195,127,187,129,197,140,175,173, 93
001081-color.png  70,300,193,117,211, 71,137,209, 94,191,123,183,125,193,137,171,170, 89
001087-color.png  60,295,184,113,202, 67,127,204, 84,187,114,179,116,188,128,167,161, 85
001093-color.png  59,295,181,113,199, 67,125,205, 82,187,112,179,114,189,126,167,159, 86
001099-color.png  55,291,176,111,194, 65,121,202, 78,185,107,176,110,187,121,165,154, 84
001105-color.png  36,287,156,108,173, 63,101,199, 59,182, 88,173, 90,183,101,162,133, 81
001111-color.png  25,271,147, 94,164, 48, 90,183, 47,165, 77,157, 78,167, 90,146,124, 66
001117-color.png  26,252,151, 75,169, 29, 92,164, 50,145, 80,138, 80,147, 93,126,128, 46
001123-color.png  18,255,149, 81,168, 34, 87,167, 45,147, 76,141, 76,149, 89,128,126, 50
