000535-color.png 344,283,142,292, 99,253,247,230,252,269,231,269,243,203,219,210,135,260
000541-color.png 337,284,136,295, 92,257,240,232,245,270,224,271,235,204,212,212,129,263
000547-color.png 336,282,135,294, 91,255,239,231,244,269,223,270,234,203,211,211,128,261
000553-color.png 336,279,134,291, 90,253,238,228,243,266,222,267,233,200,209,208,127,259
000559-color.png 337,279,136,291, 92,252,239,228,245,266,224,267,234,200,211,208,128,258
000565-color.png 331,286,129,298, 85,260,232,235,238,274,217,275,228,208,204,216,121,266
000571-color.png 330,287,129,300, 84,262,232,236,238,274,217,275,227,208,203,216,121,267
000577-color.png 331,285,130,297, 85,259,232,234,238,272,217,273,227,206,204,214,121,265
000583-color.png 329,282,128,294, 82,256,230,231,236,269,215,270,225,203,201,211,119,262
000589-color.png 329,283,127,296, 81,257,229,232,235,270,214,272,224,204,200,212,117,263
000595-color.png 329,283,127,297, 81,259,229,232,235,271,214,272,223,205,199,213,117,265
000601-color.png 328,287,126,303, 78,265,227,237,233,276,213,277,220,209,197,218,115,270
000607-color.png 322,292,120,311, 71,273,220,243,227,282,206,284,213,215,190,224,108,278
000613-color.png 319,296,117,315, 68,277,217,247,223,285,203,287,209,218,186,227,105,282
000619-color.png 320,299,118,318, 69,280,217,250,224,288,204,290,209,221,186,230,105,284
000625-color.png 322,291,119,310, 69,272,218,242,225,280,205,282,210,213,187,222,106,276
000631-color.png 327,286,124,304, 73,266,223,236,230,275,210,277,214,208,191,216,110,271
000637-color.png 336,285,133,304, 82,266,231,236,238,274,218,276,222,207,199,216,118,271
000643-color.png 343,285,140,304, 89,266,238,235,244,274,225,276,228,207,205,216,125,270
000649-color.png 347,280,144,299, 92,260,242,230,248,269,229,271,231,202,208,210,128,265
000655-color.png 354,280,151,299, 99,260,248,230,254,269,235,271,237,202,214,210,134,265
000661-color.png 359,283,156,302,103,263,253,233,259,272,240,274,241,204,218,213,139,268
000667-color.png 361,284,158,303,105,264,254,234,260,273,242,275,242,205,219,214,140,269
000673-color.png 369,282,166,302,111,264,261,233,267,272,248,274,248,204,225,213,147,269
000679-color.png 374,281,171,302,116,263,266,232,272,271,253,273,252,203,229,212,151,268
000685-color.png 379,287,177,308,121,270,270,238,276,277,258,279,257,209,234,218,156,274
000691-color.png 379,292,177,315,121,277,270,244,276,283,258,285,255,215,233,224,156,281
000697-color.png 378,294,176,319,119,281,268,246,275,285,257,288,253,218,231,227,154,285
000703-color.png 381,299,179,325,121,287,270,252,277,291,259,293,255,223,232,232,156,290
000709-color.png 391,305,189,330,131,292,280,257,286,296,269,299,264,228,242,238,166,296
000715-color.png 395,307,193,333,135,295,283,260,289,299,272,302,267,231,245,240,169,298
000721-color.png 405,305,203,330,145,291,293,257,299,296,282,299,276,228,254,238,179,295
000727-color.png 410,308,209,333,150,295,298,260,304,299,287,302,281,231,258,240,184,298
000733-color.png 414,308,213,333,153,295,301,260,307,299,291,302,284,231,261,241,187,299
000739-color.png 417,306,216,333,156,294,304,259,310,298,294,301,286,230,264,239,190,298
000745-color.png 421,307,220,334,159,296,307,260,313,299,297,302,289,231,267,240,193,299
000751-color.png 425,309,224,336,163,298,311,262,317,301,301,304,292,233,270,242,197,301
000757-color.png 426,309,225,338,164,299,312,262,318,302,302,305,293,233,271,243,197,303
000763-color.png 428,310,227,339,165,301,313,263,319,303,303,306,293,234,271,244,198,304
000769-color.png 430,310,229,340,166,302,314,264,321,303,305,306,294,234,272,245,200,305
000775-color.png 430,309,229,340,166,303,314,263,320,303,305,306,293,234,272,245,199,305
000781-color.png 431,310,230,341,167,304,315,264,321,304,306,307,294,235,272,245,200,306
000787-color.png 437,310,237,342,173,304,320,265,327,304,312,308,299,235,278,246,206,307
000793-color.png 442,310,241,340,176,302,324,263,330,303,315,306,303,234,281,245,209,305
000799-color.png 445,309,244,339,179,301,327,262,333,302,318,305,305,233,283,243,212,304
000805-color.png 450,309,249,338,183,300,331,262,337,302,323,305,309,233,287,243,216,303
000811-color.png 447,308,246,337,180,298,329,260,334,301,320,304,306,231,284,241,213,302
000817-color.png 456,301,255,329,189,290,337,253,343,293,329,296,314,224,292,234,221,294
000823-color.png 460,296,260,324,193,286,341,249,346,289,333,292,317,220,296,230,225,289
000829-color.png 467,296,267,323,199,284,347,248,352,288,339,291,323,219,302,229,231,288
000835-color.png 470,293,270,322,201,284,349,246,354,287,341,289,324,217,303,228,233,288
000841-color.png 470,289,270,320,201,282,348,243,354,284,341,286,323,215,302,225,232,286
000847-color.png 465,287,265,319,195,282,343,242,349,282,336,285,317,213,295,224,227,285
000853-color.png 459,289,259,323,188,286,336,245,342,285,329,288,310,216,289,227,220,289
000859-color.png 457,292,258,328,187,291,334,248,341,289,328,292,308,220,287,231,219,294
000865-color.png 454,289,255,327,183,292,331,247,337,287,325,291,304,219,283,230,215,294
000871-color.png 449,289,250,329,178,293,325,247,333,288,320,291,298,219,277,230,210,295
000877-color.png 447,293,248,335,175,299,322,252,330,292,317,296,295,223,274,235,207,301
000883-color.png 446,290,247,333,174,298,321,250,329,290,316,294,293,222,272,233,206,299
000889-color.png 446,286,247,329,173,294,320,246,328,286,316,290,292,217,271,229,205,295
000895-color.png 447,288,248,334,173,299,321,249,328,289,316,293,292,220,271,232,205,299
000901-color.png 445,288,246,334,171,299,318,249,326,289,314,294,289,220,268,232,203,300
000907-color.png 443,287,244,335,168,301,316,248,324,289,312,293,285,220,265,232,200,301
000913-color.png 443,291,244,340,168,305,315,252,323,293,312,298,285,224,264,236,200,305
000919-color.png 444,292,245,340,168,306,315,253,323,294,312,298,284,224,264,236,200,306
000925-color.png 447,291,248,338,170,303,318,251,326,292,315,296,287,222,266,234,202,303
000931-color.png 446,287,246,336,167,301,316,248,324,289,312,293,283,219,263,231,199,301
000937-color.png 443,287,243,337,164,302,312,248,320,289,309,294,280,219,259,232,195,302
000943-color.png 441,288,242,340,161,306,310,250,318,291,307,296,277,221,256,234,193,305
000949-color.png 442,289,243,343,162,309,311,252,319,293,308,299,277,224,257,236,194,308
000955-color.png 441,295,241,349,160,315,308,258,317,299,306,304,274,229,254,242,191,314
000961-color.png 439,299,239,354,157,319,306,262,315,303,304,309,272,233,252,246,189,319
000967-color.png 435,303,236,359,153,325,302,266,311,307,300,313,268,237,247,250,185,324
000973-color.png 431,304,231,361,148,327,297,268,306,309,295,315,262,239,242,252,180,326
000979-color.png 426,300,226,359,141,325,291,264,300,306,290,311,255,235,235,249,173,324
000985-color.png 426,299,227,359,142,325,291,264,300,305,290,311,255,235,235,248,174,324
000991-color.png 428,300,228,361,143,327,292,265,301,306,291,312,255,235,235,249,174,325
000997-color.png 431,301,232,361,146,327,295,265,304,307,294,313,258,236,238,250,177,325
001003-color.png 433,301,235,363,148,329,297,266,306,308,297,314,259,237,240,251,180,327
001009-color.png 431,304,233,365,146,331,295,269,304,310,295,316,257,239,237,253,177,329
001015-color.png 425,304,227,366,138,333,288,269,297,311,288,317,249,239,229,253,170,330
001021-color.png 423,303,224,366,136,332,286,268,295,310,286,316,247,238,227,252,167,330
001027-color.png 420,302,221,366,132,333,282,268,291,310,282,316,242,238,222,252,163,330
001033-color.png 414,305,216,372,126,339,276,272,285,314,277,321,236,243,216,257,157,336
001039-color.png 410,306,212,375,121,343,271,274,281,316,272,323,231,244,211,259,153,339
001045-color.png 408,304,209,374,118,342,268,272,278,314,269,321,227,243,208,258,150,338
001051-color.png 405,303,206,374,114,341,264,271,275,313,266,320,223,242,204,257,146,338
001057-color.png 404,302,205,373,112,341,263,271,273,313,264,320,221,241,201,256,143,337
001063-color.png 403,302,204,373,110,341,261,270,271,312,263,319,219,240,200,255,142,337
001069-color.png 403,299,203,372,109,340,260,268,270,310,262,317,218,238,198,254,141,336
001075-color.png 404,301,204,375,109,343,261,271,271,313,263,320,218,241,198,256,141,339
001081-color.png 405,310,206,385,111,353,262,280,272,322,264,329,219,250,199,265,142,348
001087-color.png 405,318,206,392,111,360,262,287,272,329,264,337,218,257,199,273,142,356
001093-color.png 405,318,206,394,110,362,261,288,272,331,264,338,218,258,198,274,142,357
001099-color.png 404,319,206,395,109,363,260,289,270,331,263,339,216,259,196,274,140,358
001105-color.png 405,322,207,398,110,366,261,291,271,334,264,342,216,262,196,277,141,361
001111-color.png 407,326,209,402,111,370,263,295,273,338,266,346,217,266,198,281,142,365
001117-color.png 407,330,209,405,110,373,262,299,272,342,265,350,216,270,197,285,141,369
001123-color.png 405,327,207,403,108,371,260,296,270,340,263,347,214,267,194,282,139,367
001129-color.png 402,326,203,402,103,370,256,295,266,339,259,346,209,266,190,281,134,366
001135-color.png 400,326,200,402,100,370,253,295,263,339,256,346,206,265,187,281,131,366
001141-color.png 401,323,201,400,100,368,253,293,263,336,257,343,206,263,187,279,131,364
001147-color.png 403,319,204,396,102,364,255,289,265,333,259,340,208,259,188,275,133,360
001153-color.png 401,318,202,395,100,363,253,288,263,331,257,338,206,258,186,274,131,359
001159-color.png 399,316,201,393, 98,362,251,286,261,330,255,337,203,257,184,272,129,358
001165-color.png 400,314,203,392,100,361,252,284,262,328,256,335,203,255,184,271,130,356
001171-color.png 403,312,206,389,103,359,255,283,265,327,259,333,206,254,187,269,133,354
001177-color.png 401,309,206,387,102,357,253,280,263,324,258,331,203,252,185,268,132,353
001183-color.png 399,311,205,389,101,358,251,282,261,326,256,333,202,254,183,269,130,354
001189-color.png 403,314,209,392,105,362,255,286,265,329,260,336,205,257,187,273,135,358
001195-color.png 405,321,213,400,108,370,257,293,267,337,263,344,207,265,188,280,137,366
001201-color.png 403,326,211,404,107,374,255,297,265,341,261,348,205,269,186,285,135,370
001207-color.png 399,328,207,408,102,379,251,300,260,344,256,351,199,272,181,288,130,374
001213-color.png 398,329,206,410,100,381,249,302,259,346,255,353,197,274,179,290,129,376
001219-color.png 395,327,204,409, 97,379,246,300,256,344,252,351,194,272,176,288,126,375
001225-color.png 390,326,199,409, 92,380,241,300,251,344,247,351,188,272,170,288,120,375
001231-color.png 389,327,198,411, 90,383,239,301,249,345,246,353,186,274,168,290,119,378
001237-color.png 389,331,198,415, 90,387,239,305,249,349,246,357,186,277,168,294,119,382
001243-color.png 387,335,197,419, 88,391,237,309,247,353,244,360,184,281,166,297,117,386
001249-color.png 383,335,193,420, 83,391,233,309,243,353,240,360,179,281,161,297,112,386
001255-color.png 381,334,191,420, 81,392,230,309,240,353,237,361,176,281,158,298,109,387
001261-color.png 383,327,192,413, 82,385,231,302,241,346,238,353,177,274,159,291,110,380
001267-color.png 384,320,193,407, 83,380,232,296,242,340,239,348,177,268,159,285,111,374
001273-color.png 382,320,193,408, 81,381,230,296,240,340,238,348,174,268,156,285,109,375
001279-color.png 383,317,195,406, 83,380,231,294,241,338,239,346,175,267,157,284,111,374
001285-color.png 386,314,198,403, 86,377,233,291,244,336,242,343,177,264,159,281,114,371
001291-color.png 383,311,197,402, 84,377,230,290,241,334,239,341,173,263,156,280,111,371
001297-color.png 381,309,196,401, 82,376,228,288,239,333,238,340,171,262,153,279,109,370
001303-color.png 378,307,193,400, 78,375,224,286,235,331,234,338,166,260,149,277,105,369
001309-color.png 372,305,187,399, 72,375,218,285,229,330,228,337,159,259,142,277, 99,369
001315-color.png 368,305,184,400, 68,376,213,286,225,330,224,337,154,260,137,277, 95,369
001321-color.png 368,303,184,398, 68,374,213,284,225,328,224,336,154,258,137,275, 95,368
001327-color.png 369,303,186,398, 70,375,214,284,226,328,225,336,155,258,138,276, 96,368
001333-color.png 369,300,187,395, 71,373,215,282,226,326,226,333,155,256,138,274, 97,366
001339-color.png 371,299,191,394, 75,371,218,281,229,325,229,332,157,255,141,273,101,365
001345-color.png 374,300,195,394, 78,372,220,282,231,326,232,333,160,256,143,273,104,365
001351-color.png 374,300,196,394, 79,372,221,282,232,326,232,333,160,257,144,274,105,366
001357-color.png 371,295,193,389, 75,368,217,277,228,322,229,329,156,252,139,270,101,361
001363-color.png 369,299,192,393, 74,371,216,281,227,325,227,332,154,256,138,273, 99,365
001369-color.png 369,301,193,395, 75,374,216,283,226,328,227,335,154,259,138,276,100,367
001375-color.png 365,300,191,394, 73,372,212,283,223,327,224,334,150,258,134,275, 97,366
001381-color.png 363,308,189,402, 71,381,210,291,221,335,223,342,148,267,132,284, 96,375
001387-color.png 355,328,183,424, 65,403,203,312,214,356,216,363,141,287,125,305, 89,396
001393-color.png 354,327,182,422, 64,402,202,311,213,355,214,361,140,287,124,304, 88,395
001399-color.png 358,326,188,419, 71,399,207,309,218,353,220,360,145,285,130,302, 94,393
001405-color.png 363,330,194,422, 78,402,213,313,223,356,225,363,151,289,136,306,100,395
001411-color.png 369,329,202,419, 86,398,220,311,230,355,232,361,159,288,144,304,109,393
001417-color.png 374,331,209,420, 95,400,227,314,237,357,239,363,166,291,151,308,117,395
001423-color.png 374,331,211,419, 97,399,228,315,238,357,240,363,167,292,153,308,119,394
001429-color.png 370,331,208,418, 95,399,224,315,234,357,236,363,164,292,149,309,116,394
001435-color.png 367,332,206,420, 94,402,223,317,233,359,235,365,163,295,148,311,116,397
001441-color.png 365,335,204,423, 93,405,221,321,231,363,233,368,161,299,146,315,114,400
001447-color.png 364,340,205,427, 95,410,221,326,231,367,234,373,162,304,147,321,116,405
001453-color.png 369,338,212,423,102,406,227,323,237,365,240,370,168,302,154,318,122,401
001459-color.png 376,333,220,417,110,399,235,318,244,360,247,365,175,297,161,313,130,395
001465-color.png 385,337,230,420,121,403,244,322,253,364,256,368,184,302,171,318,141,399
001471-color.png 385,340,231,422,121,406,244,326,254,367,256,372,184,306,171,321,141,402
001477-color.png 384,342,231,423,122,407,244,327,254,369,256,373,185,308,171,323,141,404
001483-color.png 383,338,229,419,121,402,243,324,253,365,255,369,184,304,170,319,140,399
001489-color.png 381,331,228,410,119,394,241,316,251,357,253,361,182,297,168,312,138,391
001495-color.png 382,323,229,400,120,384,242,308,252,349,254,353,183,289,169,304,140,382
001501-color.png 383,319,231,396,122,380,243,304,253,345,256,349,184,285,170,300,141,378
001507-color.png 384,314,232,391,123,376,244,300,254,341,257,345,185,282,171,296,142,374
001513-color.png 384,308,233,385,124,370,245,294,254,336,257,339,185,276,172,291,143,368
001519-color.png 381,298,230,374,121,360,241,284,250,326,254,329,181,267,167,281,139,358
001525-color.png 381,289,230,365,120,351,240,275,250,317,253,320,179,258,166,273,139,349
001531-color.png 381,283,231,359,120,344,240,269,250,311,253,313,179,251,166,266,138,343
001537-color.png 382,280,233,356,121,342,241,266,250,308,254,311,179,249,166,264,139,341
001543-color.png 382,277,233,353,121,339,241,263,250,306,255,308,179,246,166,261,139,338
001549-color.png 381,276,232,352,119,338,239,262,248,305,253,307,176,245,163,260,137,337
001555-color.png 380,275,231,351,118,337,238,261,247,304,252,306,175,244,162,259,136,336
001561-color.png 381,274,232,351,119,337,239,261,248,303,253,306,175,244,162,259,137,336
001567-color.png 383,271,235,348,122,335,241,258,250,300,255,303,177,241,165,256,140,333
001573-color.png 384,271,236,349,123,336,242,259,251,301,256,304,178,242,165,257,140,335
001579-color.png 387,274,241,353,127,340,245,262,254,304,259,307,181,246,168,261,144,339
001585-color.png 385,277,239,356,125,344,243,265,253,307,258,310,179,249,166,264,143,342
001591-color.png 387,278,241,357,127,345,245,266,254,309,259,311,180,250,167,265,144,343
001597-color.png 387,279,242,358,127,345,245,267,254,309,260,312,180,251,167,266,144,344
001603-color.png 389,282,245,361,130,349,246,270,256,313,261,315,181,254,169,269,146,347
001609-color.png 386,282,242,362,127,350,243,271,253,314,259,316,178,255,165,270,143,349
001615-color.png 381,285,237,367,121,355,238,274,247,317,253,320,171,259,159,274,137,353
001621-color.png 381,293,238,376,121,364,238,282,247,325,254,328,171,266,159,282,137,362
001627-color.png 380,288,236,371,118,360,236,278,245,321,252,323,169,262,156,277,135,357
001633-color.png 380,283,236,366,118,354,235,272,245,316,251,318,167,256,155,272,134,352
001639-color.png 382,285,238,367,120,355,237,273,246,317,253,319,169,257,157,272,136,353
001645-color.png 379,283,236,366,117,355,234,272,244,316,250,318,166,257,154,272,133,353
001651-color.png 379,280,235,364,116,352,233,269,243,313,250,315,165,254,153,269,132,350
001657-color.png 378,273,235,356,115,345,233,262,242,306,249,308,164,247,152,262,132,343
001663-color.png 379,273,236,358,116,346,233,263,243,306,250,309,164,247,152,262,132,344
001669-color.png 375,276,232,363,110,352,228,267,238,311,245,314,158,251,146,267,126,350
001675-color.png 369,279,225,367,102,357,221,269,231,313,238,316,150,253,138,269,118,353
001681-color.png 360,290,215,380, 91,370,211,281,222,325,229,328,140,264,128,281,108,366
001687-color.png 361,288,214,379, 90,368,211,279,221,324,228,327,140,263,128,279,107,365
001693-color.png 359,281,212,371, 87,359,208,271,219,316,226,319,137,254,125,271,104,356
001699-color.png 354,276,206,367, 80,356,203,266,213,311,220,315,131,249,118,266, 97,352
001705-color.png 351,279,201,371, 75,360,199,270,210,315,217,318,128,253,115,269, 93,356
001711-color.png 349,279,198,370, 71,358,196,268,206,314,213,317,124,251,111,268, 88,355
001717-color.png 356,272,205,362, 77,350,202,261,212,307,220,310,130,244,117,260, 94,347
001723-color.png 358,269,207,360, 77,347,203,258,213,304,221,307,130,240,117,257, 95,344
001729-color.png 356,278,204,371, 74,358,201,267,211,314,219,317,127,250,114,267, 92,355
001735-color.png 355,288,202,381, 72,368,199,277,210,324,217,327,125,260,112,277, 90,365
001741-color.png 362,286,211,377, 81,365,207,275,217,321,225,324,133,257,120,274, 98,362
001747-color.png 370,281,220,369, 90,356,216,269,225,315,233,318,141,251,128,268,107,354
001753-color.png 369,278,219,365, 88,353,214,265,223,312,231,315,139,248,126,264,105,351
001759-color.png 370,283,221,370, 89,357,214,270,224,317,232,319,139,253,126,269,106,356
001765-color.png 372,283,224,369, 92,357,217,270,226,317,235,320,141,254,129,270,108,355
001771-color.png 377,284,230,369, 99,356,222,271,231,318,241,320,147,255,134,270,115,355
001777-color.png 382,278,237,360,105,347,228,264,237,312,246,313,152,248,140,264,120,347
001783-color.png 380,272,235,354,101,340,225,257,233,305,243,306,147,241,135,256,116,340
001789-color.png 383,278,239,360,106,347,228,263,236,311,247,312,150,247,138,263,120,347
001795-color.png 388,289,245,371,111,358,233,274,241,322,252,324,155,258,143,274,125,358
001801-color.png 392,289,250,372,116,359,237,275,245,323,256,324,158,259,146,275,130,359
001807-color.png 394,290,253,373,118,360,239,276,247,324,258,325,159,260,148,276,132,360
001813-color.png 394,293,255,377,120,365,239,280,247,328,259,329,159,265,148,280,133,365
001819-color.png 393,297,255,382,120,371,238,285,247,333,258,334,159,270,147,285,133,370
001825-color.png 388,294,251,380,115,370,233,283,242,331,253,332,153,268,142,284,128,369
001831-color.png 387,287,250,373,113,362,231,276,240,323,252,324,150,261,139,277,126,362
001837-color.png 384,283,248,369,111,359,228,272,237,320,249,321,147,258,136,274,123,359
001843-color.png 381,283,245,369,107,359,225,272,234,320,246,321,143,258,132,273,120,359
001849-color.png 378,280,242,365,102,355,220,268,229,317,241,318,137,254,126,270,114,356
001855-color.png 379,278,244,364,103,354,221,267,230,316,243,316,137,253,126,269,115,355
001861-color.png 378,283,244,369,102,359,220,272,228,321,242,321,136,258,125,274,114,360
001867-color.png 374,289,240,377, 98,368,215,279,224,328,237,329,130,265,120,281,109,368
001873-color.png 371,295,238,383, 95,374,213,285,221,334,235,335,127,271,117,287,107,374
001879-color.png 367,302,234,391, 91,382,208,292,217,342,231,342,122,279,111,295,102,382
001885-color.png 366,301,233,389, 89,380,207,290,215,340,229,340,121,277,110,293,101,380
001891-color.png 367,294,235,381, 91,372,208,283,217,333,231,333,122,270,111,286,102,373
001897-color.png 369,286,238,370, 94,361,210,274,219,324,233,324,124,261,113,277,104,363
001903-color.png 369,284,237,368, 93,359,209,272,217,322,232,322,122,259,112,274,103,360
001909-color.png 369,284,238,369, 93,360,209,273,217,323,232,323,122,259,112,275,103,361
001915-color.png 369,280,238,364, 93,355,210,268,218,318,232,318,122,255,112,270,103,356
